Sold to Party Number,Sold to Country/State,Bill to Party Acct,Bill to party Country/State,Ship to Party Number,Ship to Country/State,End Customer Number,Mock MPN,Mock Plant,Mock Manufacturer,Plant Materal - Supplier Lead Time (Key),ATP Date,Cust Required date,Order Qty,Remaining qty,Ext Resale,Unit Price
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44928,1260,1260,2.78,0.002206349
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44928,1260,1260,2.78,0.002206349
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44928,1260,1260,2.78,0.002206349
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44930,945,945,2.09,0.00221164
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44930,945,945,258.79,0.273851852
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44930,945,945,2.09,0.00221164
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44930,945,945,2.09,0.00221164
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44930,945,945,2.09,0.00221164
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44930,945,945,2.09,0.00221164
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44932,945,945,2.09,0.00221164
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44932,945,945,2.09,0.00221164
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44932,945,945,2.09,0.00221164
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44932,945,945,2.09,0.00221164
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44932,945,945,258.79,0.273851852
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44932,945,945,2.09,0.00221164
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44953,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44953,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44953,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44953,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44953,315,315,86.26,0.27384127
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44953,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44960,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44960,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44960,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44960,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44960,315,315,86.26,0.27384127
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44960,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44974,1260,1260,2.78,0.002206349
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44974,1260,1260,2.78,0.002206349
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44974,1260,1260,2.78,0.002206349
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44974,1260,1260,2.78,0.002206349
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44974,1260,1260,345.04,0.27384127
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44974,1260,1260,2.78,0.002206349
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44974,630,630,172.53,0.273857143
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44974,630,630,1.39,0.002206349
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44974,630,630,1.39,0.002206349
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44974,630,630,1.39,0.002206349
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44974,630,630,1.39,0.002206349
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,44974,630,630,1.39,0.002206349
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,45128,315,315,86.26,0.27384127
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,45128,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,45128,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,45128,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,45128,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45143,45128,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN134,Plant 1,MFR2,777,45147,45147,350,350,2835,8.1
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN137,Plant 1,MFR2,777,45149,45149,200,200,3561.6,17.808
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN135,Plant 1,MFR2,777,45517,45517,600,600,10354.08,17.2568
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN137,Plant 1,MFR2,777,45518,45518,200,200,3561.6,17.808
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN134,Plant 1,MFR2,777,45154,45154,250,250,2025,8.1
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45161,45161,315,315,86.27,0.273873016
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45161,45161,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45161,45161,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45161,45161,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45161,45161,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45161,45161,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN134,Plant 1,MFR2,777,45161,45161,250,250,2025,8.1
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN142,Plant 1,MFR2,777,45167,45167,1500,1500,3000,2
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45539,45539,1575,1575,3.48,0.002209524
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45539,45539,1575,1575,431.3,0.27384127
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45539,45539,1575,1575,3.48,0.002209524
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45539,45539,1575,1575,3.48,0.002209524
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45539,45539,1575,1575,3.48,0.002209524
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45539,45539,1575,1575,3.48,0.002209524
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN135,Plant 1,MFR2,777,45539,45539,120,120,2070.82,17.25683333
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45546,45546,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45546,45546,315,315,86.27,0.273873016
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45546,45546,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45546,45546,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45546,45546,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45546,45546,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45182,45182,630,630,172.52,0.27384127
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45182,45182,630,630,1.39,0.002206349
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45182,45182,630,630,1.39,0.002206349
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45182,45182,630,630,1.39,0.002206349
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45182,45182,630,630,1.39,0.002206349
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45182,45182,630,630,1.39,0.002206349
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN135,Plant 1,MFR2,777,45184,45184,40,40,690.27,17.25675
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN137,Plant 1,MFR2,777,45184,45184,100,100,1780.8,17.808
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN134,Plant 1,MFR2,777,45203,45203,1200,1200,9720,8.1
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45210,45210,315,315,86.27,0.273873016
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45210,45210,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45210,45210,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45210,45210,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45210,45210,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45210,45210,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN134,Plant 1,MFR2,777,45210,45210,500,500,4050,8.1
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN135,Plant 1,MFR2,777,45218,45218,520,520,8973.54,17.25680769
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN137,Plant 1,MFR2,777,45219,45219,200,200,3561.6,17.808
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN134,Plant 1,MFR2,777,45224,45224,600,600,4860,8.1
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN134,Plant 1,MFR2,777,45231,45231,450,450,3645,8.1
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN134,Plant 1,MFR2,777,45238,45238,377,377,3053.7,8.1
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN135,Plant 1,MFR2,777,45240,45240,160,160,2761.09,17.2568125
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN137,Plant 1,MFR2,777,45240,45240,100,100,1780.8,17.808
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45245,45245,1260,1260,2.78,0.002206349
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45245,45245,1260,1260,2.78,0.002206349
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45245,45245,1260,1260,2.78,0.002206349
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45245,45245,1260,1260,2.78,0.002206349
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45245,45245,1260,1260,345.05,0.273849206
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45245,45245,1260,1260,2.78,0.002206349
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN134,Plant 1,MFR2,777,45245,45245,286,286,2316.6,8.1
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45246,45002,945,945,2.09,0.00221164
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45246,45002,945,945,2.09,0.00221164
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45246,45002,945,945,2.09,0.00221164
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45246,45002,945,945,2.09,0.00221164
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45246,45002,945,945,258.79,0.273851852
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45246,45002,945,945,2.09,0.00221164
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45246,45009,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45246,45009,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45246,45009,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45246,45009,315,315,0.7,0.002222222
Customer 17365,Internationl Country,Customer 6145,MY/IC,Customer 31854,Internationl Country,Customer 2418,MPN130,Plant 6,MFR23,,45246,45009,315,315,86.26,0.27384127
